1,10000,0.013887854244979098
2,20000,0.011377064861857798
3,30000,0.01120166492216522
4,40000,0.011037838682939765
5,50000,0.011047966077027377
6,60000,0.010982720428262838
7,70000,0.01098621181875933
8,80000,0.010945163630961907
9,90000,0.010947097183729056
10,100000,0.0108697583092493
11,110000,0.01095312310467707
12,120000,0.010900995794183108
13,130000,0.010886762206966523
14,140000,0.010871499366720673
15,150000,0.010905635823658668
16,160000,0.010922767888952512
17,170000,0.010813426520826761
18,180000,0.010786396889493335
19,190000,0.010771918168186677
20,200000,0.010788097112905234
21,210000,0.010773592259909492
22,220000,0.010801147839368787
23,230000,0.010731004943093285
24,240000,0.010653252365428488
25,250000,0.010712969874334522
26,260000,0.010801630291948095
27,270000,0.010689444793760777
28,280000,0.01064026194002945
29,290000,0.010643482953903731
30,300000,0.010689436983026098
31,310000,0.010616322737792507
