epoch,step,min,max,mean,std
1,10000,-0.0010044871596619487,0.0005702157504856586,-1.9742469703487586e-07,0.0001273787347599864
2,20000,-0.00040866967174224555,0.00037477732985280454,-1.5153557797020767e-05,6.868115451652557e-05
3,30000,-0.0004106958513148129,0.001475790748372674,5.080050686956383e-05,0.00020118696556892246
4,40000,-0.0001081118534784764,0.0026099407114088535,7.626300794072449e-05,0.00032443858799524605
5,50000,-0.0015936035197228193,0.0002528761397115886,-1.2755959687638097e-05,0.00010895090963458642
6,60000,-0.00030346610583364964,0.0003239141369704157,-4.0749932850303594e-07,3.420009670662694e-05
7,70000,-0.0010782619938254356,0.00025902269408106804,-1.3165864402253646e-05,0.00011707327939802781
8,80000,-0.0014503137208521366,0.000921409169677645,9.28818371903617e-06,0.0001467261608922854
9,90000,-0.00019997241906821728,0.0006414621602743864,6.437039701268077e-06,5.7746492529986426e-05
10,100000,-0.0026247974019497633,0.0009856709511950612,-3.41595514328219e-05,0.0002638903970364481
11,110000,-0.0001653513463679701,0.003186006098985672,3.83588885597419e-05,0.000295343401376158
12,120000,-0.0013746919576078653,0.0009320631506852806,-4.479040399019141e-06,0.00012128621892770752
13,130000,-0.0006412707734853029,0.0005094499792903662,-1.1025708772649523e-06,8.033493213588372e-05
14,140000,-0.0022829249501228333,4.8116096877492964e-05,-2.2844196791993454e-05,0.00019543904636520892
15,150000,-0.0012342159170657396,0.0016588695580139756,9.628627140045865e-08,0.00017029111040756106
16,160000,-0.002752915257588029,0.0008709190296940506,-3.85523890145123e-05,0.00027723077801056206
17,170000,-0.0018506923224776983,0.00028418772853910923,-1.7803346054279245e-05,0.0001672686921665445
18,180000,-0.0018322508549317718,0.002484285971149802,1.982155481528025e-05,0.0002602175227366388
19,190000,-0.0031763012520968914,0.0017165795434266329,3.3650512705207802e-06,0.0002921101404353976
20,200000,-0.0013614764902740717,0.0017800558125600219,1.2046552001265809e-05,0.0001827554078772664
21,210000,-0.0017538773827254772,0.0003425566537771374,-2.027075970545411e-05,0.00017289262905251235
22,220000,-0.0013253465294837952,0.00039131546509452164,-9.202925639328896e-07,0.00010236154776066542
23,230000,-0.00048695720033720136,0.0012163121718913317,9.69160464592278e-06,0.0001130836972151883
24,240000,-0.0012221004581078887,0.001292905304580927,-1.9911385606974363e-06,0.000174287473782897
25,250000,-0.0030590815003961325,0.0026603983715176582,2.809544821502641e-05,0.0003171672287862748
26,260000,-0.003959640860557556,0.0021276932675391436,2.3421889636665583e-05,0.00036411595647223294
27,270000,-0.0024625486694276333,0.0035897772759199142,2.5901219487423077e-05,0.0003646172408480197
28,280000,-0.003249982837587595,0.0027371938340365887,2.5627179638831876e-05,0.0003853308444377035
29,290000,-0.0009709449950605631,0.0,-1.350241836917121e-05,8.866976713761687e-05
30,300000,-0.0028727117460221052,0.0020384828094393015,-7.151599675125908e-06,0.0002698971948120743
31,310000,-0.003476780140772462,0.0032105110585689545,-4.534191248239949e-06,0.00042264407966285944
