1,10000,0.011073100900650024
2,20000,0.012237348055839538
3,30000,0.013020554566383362
4,40000,0.01347517237663269
5,50000,0.013739745092391968
6,60000,0.01409188747406006
7,70000,0.014518247365951538
8,80000,0.015632158875465395
9,90000,0.016252436137199403
10,100000,0.016681092858314515
11,110000,0.016885973310470582
12,120000,0.016984308457374572
13,130000,0.016943582797050476
14,140000,0.016941249680519105
15,150000,0.01692671732902527
16,160000,0.016873272681236267
17,170000,0.01681999063491821
18,180000,0.016889020800590515
19,190000,0.016935709643363953
20,200000,0.01684267098903656
21,210000,0.016824507474899292
22,220000,0.016796054887771607
23,230000,0.01681963815689087
24,240000,0.016758547925949097
25,250000,0.01664844527244568
26,260000,0.016693476462364198
27,270000,0.016665141320228578
28,280000,0.01669096403121948
29,290000,0.016686312317848204
30,300000,0.016613980460166933
31,310000,0.016567554450035094
