epoch,step,min,max,mean,std
1,10000,-0.0018208017572760582,0.004268419463187456,1.2478006283345167e-05,0.0003277732466813177
2,20000,-0.002358859870582819,0.00200980925001204,-1.8017466572928242e-05,0.0002388343564234674
3,30000,-0.001189597649499774,0.0034489762037992477,1.5985662685125135e-05,0.000260304834228009
4,40000,-0.0012412024661898613,0.0014017318608239293,7.44160786325665e-07,0.00016348878853023052
5,50000,-0.001986520132049918,0.0010655565420165658,-2.7034720915253274e-05,0.00017416629998479038
6,60000,-0.0013223111163824797,0.0007366093341261148,-1.1891303984157275e-05,0.0001193507996504195
7,70000,-0.0009352318593300879,0.001563678844831884,1.611654442967847e-05,0.00015570323739666492
8,80000,-0.0013806791976094246,0.0014948586467653513,3.7797075492562726e-05,0.00022685380827169865
9,90000,-0.0007722885347902775,0.0010244656587019563,-5.406876880442724e-06,0.00012566866644192487
10,100000,-0.0021964265033602715,0.0011062396224588156,-3.4636605050764047e-07,0.00022814192925579846
11,110000,-0.000985545921139419,0.0010404550703242421,-1.0771171218948439e-05,0.0001636663218960166
12,120000,-0.001568247564136982,0.0015278315404430032,7.746147616671806e-07,0.0002525941818021238
13,130000,-0.0008417806820943952,0.0011748626129701734,-8.490745130984578e-06,0.00014760544581804425
14,140000,-0.000752959051169455,0.0006792157655581832,-1.0113864163940889e-06,0.00010967184789478779
15,150000,-0.0012766289291903377,0.0017948973691090941,3.51211269844498e-06,0.00019231198530178517
16,160000,-0.0017520469846203923,0.0013758045388385653,1.0637310197125771e-06,0.00020987767493352294
17,170000,-0.0010612161131575704,0.0006873098900541663,-7.583576461911434e-06,0.00012341888213995844
18,180000,-0.003429001895710826,0.002099529141560197,-1.2281704584893305e-05,0.00035415426827967167
19,190000,-0.003088924568146467,0.004420908633619547,3.2808373362058774e-05,0.000521941517945379
20,200000,-0.0024125429335981607,0.0024068125057965517,1.484474182689155e-06,0.0003558848111424595
21,210000,-0.0009812194621190429,0.001099831541068852,-3.7510974379983963e-06,0.00012823220458813012
22,220000,-0.0010183020494878292,0.001664196141064167,-5.595639322564239e-06,0.00017631365335546434
23,230000,-0.0012230771826580167,0.0010619410313665867,-9.161974503513193e-07,0.00015080584853421897
24,240000,-0.0028123236261308193,0.003964380361139774,-9.591277375875507e-06,0.0003109578974545002
25,250000,-0.0055154841393232346,0.0028993289452046156,-4.4325392082100734e-05,0.0005264793871901929
26,260000,-0.0037617976777255535,0.004121947567909956,-1.7554459191160277e-05,0.0005327953258529305
27,270000,-0.0029847982805222273,0.0031996406614780426,1.9044304281123914e-05,0.0005204383633099496
28,280000,-0.004101886879652739,0.00530001288279891,-1.5394525689771399e-06,0.0006859803688712418
29,290000,-0.001217292039655149,0.0011667475337162614,-9.885708323054132e-07,0.00013945614045951515
30,300000,-0.005661302711814642,0.00557682616636157,2.155563561245799e-05,0.000527062569744885
31,310000,-0.00725362915545702,0.007818310521543026,8.563937626604456e-06,0.000690204557031393
