epoch,step,min,max,mean,std
1,10000,0.0,0.0021106377243995667,0.0010553188621997833,0.0010553188621997833
2,20000,0.0,0.02656988985836506,0.01328494492918253,0.01328494492918253
3,30000,-0.004515157081186771,0.0,-0.0022575785405933857,0.0022575785405933857
4,40000,-0.011462260037660599,0.0,-0.005731130018830299,0.005731130018830299
5,50000,0.0,0.0018794923089444637,0.0009397461544722319,0.0009397461544722319
6,60000,-0.011292739771306515,0.0,-0.005646369885653257,0.005646369885653257
7,70000,0.0,0.012852818705141544,0.006426409352570772,0.006426409352570772
