1,10000,0.01256833084761165
2,20000,0.011267116616491693
3,30000,0.011108607046864926
4,40000,0.010987024319393095
5,50000,0.011024031544488389
6,60000,0.010884094984491822
7,70000,0.011025865630002227
8,80000,0.011016739375737961
9,90000,0.010970068306301255
10,100000,0.010964680650259833
11,110000,0.011009726495901123
12,120000,0.010989671454532071
13,130000,0.010870453623915092
14,140000,0.010883799071318936
15,150000,0.010871690327394753
16,160000,0.010899692837498151
17,170000,0.010910822573548648
18,180000,0.010784899641829543
19,190000,0.010870270001736935
20,200000,0.010847461417433805
21,210000,0.010807630998489913
22,220000,0.01080779718956328
23,230000,0.010759310315561016
24,240000,0.010757600856153295
25,250000,0.010717820094816852
26,260000,0.01078700248192763
27,270000,0.010768420125369448
28,280000,0.010726463999936823
29,290000,0.010711314086266794
30,300000,0.010722285219444893
31,310000,0.010718521325092297
