1,10000,0.011059957265853881
2,20000,0.012415913915634156
3,30000,0.01323072190284729
4,40000,0.01359628303050995
5,50000,0.013775156474113464
6,60000,0.014125293946266174
7,70000,0.014562491917610169
8,80000,0.01574917254447937
9,90000,0.016640340971946718
10,100000,0.01696174168586731
11,110000,0.017004305386543274
12,120000,0.01710931227207184
13,130000,0.017334042501449584
14,140000,0.017459387016296388
15,150000,0.017466281509399415
16,160000,0.017334944438934328
17,170000,0.01733392403125763
18,180000,0.017377760195732117
19,190000,0.0173563472032547
20,200000,0.01745112612247467
21,210000,0.01737988932132721
22,220000,0.017404121565818786
23,230000,0.01740434703826904
24,240000,0.01733558979034424
25,250000,0.017364423871040344
26,260000,0.017313775253295898
27,270000,0.0172542275428772
28,280000,0.0171163724899292
29,290000,0.017095691204071044
30,300000,0.017041891741752625
31,310000,0.017038668990135192
