1,10000,0.0019885479211807252
2,20000,0.002066092586517334
3,30000,0.002253847599029541
4,40000,0.0021469547986984255
5,50000,0.0019466262340545654
6,60000,0.0019865514278411866
7,70000,0.002113432240486145
8,80000,0.002140361022949219
9,90000,0.0022080488204956053
10,100000,0.0021918574333190917
11,110000,0.0021838227272033693
12,120000,0.0021758777856826783
13,130000,0.0019523488759994507
14,140000,0.001889369225502014
15,150000,0.001900377345085144
16,160000,0.0018739722490310668
17,170000,0.0018377918481826782
18,180000,0.0018468263149261474
19,190000,0.0019036011695861817
20,200000,0.0018900550603866578
21,210000,0.0019229011297225952
22,220000,0.0019036140441894532
23,230000,0.0018525955200195312
24,240000,0.0019217227935791016
25,250000,0.0019383145093917846
26,260000,0.0018841362476348877
27,270000,0.0018383010864257813
28,280000,0.0019049689531326294
29,290000,0.0018761574983596802
30,300000,0.0019646296977996825
31,310000,0.0019162012100219727
